"Date","Close","1DayPercentMove","2DayPercentMove","3DayPercentMove","4DayPercentMove","5DayPercentMove","6DayPercentMove","7DayPercentMove","8DayPercentMove","9DayPercentMove","10DayPercentMove","11DayPercentMove","12DayPercentMove","13DayPercentMove","14DayPercentMove","15DayPercentMove","16DayPercentMove","17DayPercentMove","18DayPercentMove","19DayPercentMove","20DayPercentMove","50DayPercentMove","100DayPercentMove","200DayPercentMove","10DayAutoCor","20DayAutoCor","50DayAutoCor","100DayAutoCor","1DayATR","2DayATR","5DayATR","10DayATR","20DayATR","50DayATR","100DayATR","1DayMAD","2DayMAD","3DayMAD","5DayMAD","10DayMAD","20DayMAD","50DayMAD","100DayMAD","200DayMAD","20DayMA","50DayMA","100DayMA","20DayDMA","50DayDMA","100DayDMA"
2014-08-07,1905.25,-0.4962,-0.4051,-1.385,-0.6906,-1.013,-3.041,-2.942,-3.434,-3.36,-3.812,-3.812,-3.532,-3.102,-3.36,-2.47,-3.519,-3.188,-3.336,-2.917,-2.682,-0.1964,2.557,9.607,-0.3207,0.5379,0.9432,0.9352,23.25,28,47.5,62.125,69.75,98.375,169,0.764,1.236,0.86,0.984,2.006,1.944,6.156,12.256,19.462,1954.2375,1950.115,1908.6625,-2.5067,-2.3006,-0.1788
2014-08-06,1914.75,0.09148,-0.8929,-0.1955,-0.5196,-2.557,-2.458,-2.952,-2.879,-3.332,-3.332,-3.051,-2.619,-2.879,-1.984,-3.038,-2.706,-2.854,-2.433,-2.196,-2.669,0.2881,4.062,10.26,-0.2548,0.622,0.8632,0.9522,23.125,28.75,45.875,61.875,68.125,94.75,169,0.998,0.95,0.966,0.976,2.054,2.448,6.134,11.944,19.552,1956.8625,1950.19,1908.1875,-2.152,-1.8173,0.3439
2014-08-05,1913,-0.9834,-0.2867,-0.6105,-2.646,-2.547,-3.041,-2.967,-3.42,-3.42,-3.139,-2.708,-2.967,-2.073,-3.127,-2.795,-2.943,-2.522,-2.286,-2.758,-2.423,0.8434,3.587,10.72,-0.2344,0.6345,0.902,0.9511,24.25,42.625,45.875,58.125,65.875,92.375,171.5,0.996,0.992,0.99,0.824,2.236,2.202,5.986,12.206,19.82,1959.4875,1950.08,1907.44,-2.3724,-1.9015,0.2915
2014-08-04,1932,0.7037,0.3767,-1.679,-1.579,-2.078,-2.004,-2.461,-2.461,-2.177,-1.742,-2.004,-1.101,-2.165,-1.829,-1.979,-1.554,-1.315,-1.792,-1.454,-1.979,2.209,3.44,12.77,0.1235,0.6308,0.8798,0.9414,22.375,39,47.125,55.5,64.5,95.75,181.875,0.924,0.826,0.514,0.752,1.996,2.338,6.16,12.432,19.95,1961.8625,1949.76,1906.7775,-1.5222,-0.9109,1.3228
2014-08-01,1918.5,-0.3247,-2.366,-2.267,-2.762,-2.688,-3.143,-3.143,-2.861,-2.428,-2.688,-1.792,-2.848,-2.515,-2.664,-2.242,-2.005,-2.478,-2.142,-2.664,-2.984,1.777,2.855,13.39,0.2344,0.5797,0.7844,0.9213,32,39.125,48,55.5,64.5,99.125,189.375,0.866,0.662,0.732,0.902,2.278,2.256,5.942,12.096,19.824,1963.8125,1948.925,1906.135,-2.3074,-1.5611,0.6487
2014-07-31,1924.75,-2.048,-1.948,-2.446,-2.371,-2.827,-2.827,-2.544,-2.111,-2.371,-1.472,-2.532,-2.198,-2.346,-1.924,-1.686,-2.16,-1.824,-2.346,-2.668,-2.185,3.038,2.53,12.94,0.5068,0.5763,0.8018,0.893,29.875,34.75,50.25,47.625,56.5,107.25,190.25,0.588,0.624,0.642,0.776,2.124,2.046,5.972,12.654,19.596,1966.7625,1948.255,1905.6025,-2.1361,-1.2065,1.0048
2014-07-30,1965,0.1019,-0.4055,-0.3297,-0.7952,-0.7952,-0.5063,-0.06357,-0.3297,0.5887,-0.4937,-0.1524,-0.3044,0.1274,0.3703,-0.1144,0.2295,-0.3044,-0.6321,-0.1398,-0.03815,4.396,4.633,15.66,0.9374,0.825,0.8465,0.8556,17.625,21.5,35.125,38.125,49.5,108.125,194.625,0.294,0.258,0.31,0.728,1.912,2.54,6.436,13.078,19.44,1968.9125,1947.12,1905.1275,-0.1987,0.9183,3.1427
2014-07-29,1963,-0.5068,-0.4311,-0.8961,-0.8961,-0.6076,-0.1653,-0.4311,0.4863,-0.595,-0.2541,-0.4059,0.02548,0.2682,-0.216,0.1275,-0.4059,-0.7332,-0.2414,-0.1399,0.5378,4.707,4.624,16.5,0.9474,0.8372,0.8493,0.8736,16.375,18.25,31.5,38.125,43.75,108.125,195.25,0.352,0.364,0.356,0.486,1.836,2.622,6.506,12.818,19.588,1968.95,1945.465,1904.2575,-0.3022,0.9013,3.0848
2014-07-28,1973,0.07608,-0.3913,-0.3913,-0.1013,0.3433,0.07608,0.9982,-0.08862,0.2541,0.1015,0.535,0.779,0.2923,0.6376,0.1015,-0.2276,0.2668,0.3688,1.05,1.076,5.663,5.367,19.67,0.9475,0.8971,0.7522,0.8401,14,16.5,30.25,38.125,44.875,109.875,205,0.312,0.242,0.262,0.54,2,2.832,6.516,12.514,19.41,1968.425,1943.7,1903.39,0.2324,1.5074,3.6572
2014-07-25,1971.5,-0.467,-0.467,-0.1772,0.267,0,0.9214,-0.1646,0.1778,0.02537,0.4586,0.7023,0.216,0.5611,0.02537,-0.3034,0.1906,0.2925,0.9731,0.999,1.167,4.575,5.343,19.45,0.9795,0.9271,0.7985,0.8733,10.875,18,31.125,39.375,44.875,111,208.625,0.286,0.332,0.362,0.578,1.826,2.83,6.764,12.442,19.888,1967.375,1941.585,1902.385,0.2097,1.5408,3.6331
2014-07-24,1980.75,0,0.2911,0.7374,0.4692,1.395,0.3038,0.6479,0.4947,0.9299,1.175,0.6862,1.033,0.4947,0.1644,0.6607,0.7631,1.447,1.473,1.642,1.603,4.566,7.474,18.77,0.9023,0.9717,0.9138,0.8994,9.875,17.25,36.375,42.625,51.25,111,204.5,0.29,0.268,0.332,0.576,1.958,2.814,6.618,12.738,20.242,1966.2375,1939.86,1901.385,0.7381,2.1079,4.1741
2014-07-23,1980.75,0.2911,0.7374,0.4692,1.395,0.3038,0.6479,0.4947,0.9299,1.175,0.6862,1.033,0.4947,0.1644,0.6607,0.7631,1.447,1.473,1.642,1.603,1.93,4.649,6.635,17.57,0.8221,0.9484,0.9323,0.9461,13,25,36.875,41.5,51.5,107.625,203.375,0.356,0.314,0.356,0.772,2.144,2.522,6.756,13.34,20.012,1964.675,1938.13,1900.0075,0.8182,2.199,4.2496
2014-07-22,1975,0.445,0.1775,1.101,0.01266,0.3557,0.2029,0.6369,0.8811,0.394,0.7396,0.2029,-0.1264,0.3684,0.4706,1.152,1.178,1.347,1.308,1.634,1.126,5.418,6.526,18.28,0.8654,0.9055,0.8886,0.9414,13.875,27.5,34.5,40,53.75,105.375,197,0.32,0.256,0.554,0.698,2.254,2.588,6.764,12.972,19.762,1962.8,1936.37,1898.775,0.6216,1.995,4.0144
2014-07-21,1966.25,-0.2663,0.6527,-0.4304,-0.08892,-0.241,0.1911,0.4342,-0.05083,0.2933,-0.241,-0.5689,-0.07623,0.02544,0.7042,0.73,0.898,0.8592,1.184,0.6784,0.6656,5.021,6.745,16.83,0.8281,0.8933,0.9222,0.9612,22.125,30.625,32.125,38.75,56.375,104.25,195.875,0.278,0.226,0.378,0.716,2,2.502,6.584,12.868,19.788,1961.7,1934.34,1897.565,0.2319,1.6497,3.6196
2014-07-18,1971.5,0.9214,-0.1646,0.1778,0.02537,0.4586,0.7023,0.216,0.5611,0.02537,-0.3034,0.1906,0.2925,0.9731,0.999,1.167,1.128,1.454,0.9473,0.9343,0.6638,5.189,6.784,16.69,0.8798,0.8519,0.9238,0.9591,29.625,26.375,33.875,38.75,59.75,104.25,195.875,0.346,0.212,0.384,0.862,2.116,2.606,6.702,13.206,20.184,1961.05,1932.46,1896.3225,0.5329,2.0202,3.9644
2014-07-17,1953.5,-1.076,-0.7368,-0.8879,-0.4586,-0.2171,-0.699,-0.357,-0.8879,-1.214,-0.7242,-0.6232,0.05122,0.07684,0.2438,0.2052,0.5275,0.0256,0.0128,-0.2553,-0.1788,4.787,5.823,16.68,0.8226,0.6665,0.8299,0.9271,19.25,23.5,31.25,34.25,66.75,106.5,195.875,0.322,0.344,0.564,0.762,2.008,2.368,6.67,12.978,19.668,1960.4,1930.515,1895.07,-0.352,1.1906,3.0833
2014-07-16,1974.75,0.343,0.1903,0.6242,0.8683,0.3812,0.7269,0.1903,-0.1391,0.3557,0.4578,1.14,1.166,1.334,1.295,1.621,1.114,1.101,0.8297,0.907,1.713,5.278,7.66,17.09,0.9382,0.9364,0.8809,0.96,14.25,20.125,29.125,34.25,66,106.5,190.75,0.288,0.352,0.428,0.838,1.952,2.344,7.092,13.316,19.724,1960.575,1928.73,1893.995,0.723,2.386,4.2637
2014-07-15,1968,-0.1522,0.2802,0.5236,0.03812,0.3826,-0.1522,-0.4804,0.0127,0.1145,0.7938,0.8197,0.9878,0.949,1.274,0.768,0.7552,0.4851,0.5621,1.365,1.627,4.988,7.175,16.28,0.8853,0.7987,0.9097,0.9779,14.5,20.25,28.25,31,68.5,106.5,190.75,0.224,0.382,0.338,0.778,1.706,2.158,6.954,13.892,19.902,1958.9125,1926.75,1892.59,0.4639,2.1409,3.9845
2014-07-14,1971,0.4331,0.6768,0.1906,0.5356,0,-0.3287,0.1652,0.2671,0.9475,0.9734,1.142,1.103,1.428,0.9217,0.9087,0.6382,0.7154,1.519,1.782,1.821,4.966,7.97,16.92,0.8176,0.8525,0.9489,0.9823,11,22,29.5,33.375,72.625,106.5,190.75,0.278,0.388,0.5,0.92,1.78,2.282,7.036,13.81,19.654,1957.3375,1924.88,1891.2725,0.698,2.396,4.2155
2014-07-11,1962.5,0.2426,-0.2414,0.102,-0.4312,-0.7585,-0.2668,-0.1653,0.5122,0.5379,0.7056,0.6668,0.9906,0.4864,0.4736,0.2042,0.281,1.082,1.343,1.382,1.658,4.5,6.803,15.95,0.9475,0.7543,0.9419,0.9834,16.75,20.5,33.875,34.625,73.75,106.5,190.75,0.246,0.39,0.346,0.984,1.726,2.126,7.114,13.574,19.706,1955.575,1923.015,1889.8175,0.3541,2.0533,3.846
2014-07-10,1957.75,-0.4829,-0.1403,-0.6722,-0.9987,-0.5082,-0.407,0.2689,0.2946,0.4618,0.4232,0.7462,0.2432,0.2304,-0.0383,0.03832,0.837,1.097,1.136,1.412,0.7073,4.595,6.689,15.66,0.9379,0.731,0.9425,0.9854,16.5,23.875,34.25,38.75,74.625,106.5,190.75,0.378,0.354,0.342,1.102,1.964,2.364,7.092,13.274,19.636,1953.975,1921.325,1888.5675,0.1932,1.8958,3.6632
2014-07-09,1967.25,0.3443,-0.1903,-0.5183,-0.02541,0.07631,0.7554,0.7812,0.9493,0.9105,1.235,0.7296,0.7168,0.4468,0.5238,1.326,1.588,1.627,1.904,1.196,0.8588,5.426,7.839,14.12,0.8626,0.7831,0.9448,0.9712,14,15.125,30.5,38.75,74.625,106.5,190.75,0.392,0.382,0.558,1.082,2.268,2.622,7.066,13.308,20.448,1953.2875,1919.605,1887.34,0.7148,2.482,4.234
2014-07-08,1960.5,-0.5327,-0.8597,-0.3684,-0.2671,0.4097,0.4354,0.603,0.5642,0.8877,0.384,0.3712,0.1021,0.1788,0.9786,1.239,1.279,1.554,0.8488,0.5127,0.5256,5.403,7.898,13.7,0.8848,0.8028,0.9188,0.968,14.125,19.25,24.625,38.75,74.625,112.25,191.25,0.5,0.322,0.462,1.128,2.226,2.502,7.22,13.356,20.462,1952.45,1917.58,1885.91,0.4123,2.2382,3.9551
2014-07-07,1971,-0.3287,0.1652,0.2671,0.9475,0.9734,1.142,1.103,1.428,0.9217,0.9087,0.6382,0.7154,1.519,1.782,1.821,2.098,1.389,1.051,1.064,1.116,5.232,8.685,14.29,0.8439,0.7767,0.9289,0.9714,11.25,15.25,27,38.75,72,112.25,191.25,0.452,0.33,0.494,1.29,1.88,2.828,7.504,13.618,20.566,1951.9375,1915.57,1884.475,0.9766,2.8937,4.5915
2014-07-03,1977.5,0.4955,0.5977,1.28,1.306,1.475,1.436,1.762,1.255,1.242,0.9701,1.048,1.854,2.117,2.157,2.435,1.723,1.384,1.397,1.449,2.012,5.579,10.18,15.98,0.9006,0.7774,0.8987,0.9725,8.875,18.75,29.625,38.75,67.625,116.25,195.25,0.438,0.382,0.562,1.316,1.972,2.8,7.538,13.578,20.122,1950.85,1913.61,1882.9,1.3661,3.3387,5.0242
2014-07-02,1967.75,0.1017,0.781,0.8069,0.975,0.9361,1.261,0.7552,0.7424,0.4723,0.5493,1.352,1.614,1.653,1.93,1.222,0.8844,0.8973,0.9491,1.509,2.181,5.003,9.716,15.89,0.84,0.5714,0.8967,0.9817,11.875,16.125,29.25,36.25,61.625,117,196,0.3,0.264,0.446,1.43,1.85,2.518,7.566,13.576,19.522,1948.9,1911.52,1881.0725,0.9672,2.9416,4.6079
2014-07-01,1965.75,0.6786,0.7044,0.8724,0.8335,1.158,0.6528,0.64,0.3702,0.4471,1.249,1.51,1.55,1.826,1.119,0.7818,0.7948,0.8465,1.406,2.077,2.276,5.43,11.28,16.42,0.9462,0.5806,0.8252,0.9721,13.5,20.75,28.875,37.125,62.75,131,210,0.214,0.326,0.42,1.212,1.658,2.792,7.59,13.796,20.032,1946.8,1909.645,1879.33,0.9734,2.938,4.5984
2014-06-30,1952.5,0.02562,0.1924,0.1539,0.476,-0.0256,-0.0384,-0.3064,-0.2299,0.5666,0.8262,0.8653,1.14,0.4372,0.1025,0.1154,0.1667,0.7222,1.389,1.587,1.6,5.086,11.96,15.88,0.8813,0.5869,0.772,0.9605,10,15.5,26.375,33.875,57,132.375,211.375,0.19,0.24,0.362,1.38,1.334,3.006,7.48,13.604,19.102,1944.6125,1907.62,1877.3375,0.4056,2.3527,4.0037
2014-06-27,1952,0.1668,0.1282,0.4503,-0.0512,-0.064,-0.3319,-0.2555,0.5408,0.8004,0.8395,1.114,0.4115,0.0769,0.08973,0.1411,0.6964,1.363,1.561,1.574,1.587,5.357,11.94,15.59,0.7943,0.6531,0.8177,0.9572,13.75,20.25,28.75,37.375,57.125,138.375,217.375,0.16,0.23,0.466,1.476,1.442,3.132,7.556,13.278,18.938,1943.075,1905.73,1875.2525,0.4593,2.4279,4.0926
2014-06-26,1948.75,-0.03847,0.283,-0.2176,-0.2304,-0.4978,-0.4216,0.3734,0.6326,0.6716,0.9454,0.2443,-0.08972,-0.07691,-0.02565,0.5288,1.194,1.392,1.405,1.418,1.603,5.939,12.47,15.82,0.9334,0.641,0.754,0.9526,16.125,18.625,28.75,37.375,55,140.125,217.375,0.172,0.244,0.576,1.358,1.49,3.126,7.558,12.622,18.904,1941.55,1903.745,1873.17,0.3708,2.364,4.0349
2014-06-25,1949.5,0.3216,-0.1792,-0.192,-0.4595,-0.3832,0.412,0.6713,0.7103,0.9842,0.2829,-0.05127,-0.03846,0.01282,0.5674,1.233,1.431,1.444,1.457,1.642,2.122,6.851,9.738,16.81,0.9522,0.8912,0.8317,0.9869,18.125,17.125,28.125,41.5,56.25,155.75,217.375,0.294,0.242,0.622,1.528,1.896,2.604,7.496,13.006,18.576,1940.0125,1901.56,1871.01,0.489,2.5211,4.1951
2014-06-24,1943.25,-0.4992,-0.512,-0.7787,-0.7026,0.09014,0.3486,0.3874,0.6604,-0.03858,-0.3717,-0.3589,-0.3078,0.245,0.9087,1.106,1.119,1.132,1.316,1.794,1.781,7.258,9.095,17.52,0.9211,0.7461,0.7865,0.9655,15,16.125,24.25,42.875,55.625,158.75,217.375,0.446,0.286,0.816,1.25,2.136,2.34,7.438,12.722,18.558,1937.9875,1899.06,1869.28,0.2715,2.3269,3.9571
2014-06-23,1953,-0.0128,-0.2808,-0.2044,0.5923,0.852,0.8911,1.166,0.463,0.1282,0.141,0.1924,0.748,1.415,1.613,1.626,1.639,1.825,2.305,2.292,2.952,6.897,10.26,18.15,0.9081,0.6825,0.8333,0.975,9.125,16.875,28,46.625,59.25,158.75,218,0.386,0.314,0.89,1.504,2.032,2.42,7.842,12.832,18.496,1936.2875,1896.43,1867.66,0.8631,2.983,4.5694
2014-06-20,1953.25,-0.2681,-0.1916,0.6052,0.865,0.904,1.178,0.4758,0.141,0.1538,0.2052,0.7609,1.428,1.626,1.639,1.652,1.838,2.318,2.305,2.965,3.333,4.746,9.227,18.13,0.8052,0.8276,0.935,0.9477,8.25,19.375,31.875,47.75,62.625,158.75,218,0.412,0.458,0.812,1.526,1.588,2.256,8.076,13.202,18.286,1933.4875,1893.91,1865.8425,1.0221,3.1332,4.6846
2014-06-19,1958.5,0.07665,0.8756,1.136,1.175,1.45,0.7459,0.4102,0.423,0.4745,1.032,1.701,1.899,1.912,1.926,2.112,2.593,2.58,3.242,3.611,3.899,6.152,10.29,19.49,0.8661,0.7215,0.9103,0.9344,14,19.625,31.875,46.75,66,158.75,219.875,0.438,0.476,1.074,1.318,1.61,2.406,7.528,13.266,17.998,1930.3375,1892.14,1864.1925,1.4589,3.5071,5.0589
2014-06-18,1957,0.7983,1.059,1.098,1.373,0.6687,0.3332,0.3461,0.3976,0.9544,1.623,1.821,1.834,1.848,2.033,2.514,2.501,3.163,3.531,3.82,4.764,6.474,9.82,19.97,0.7616,0.5288,0.8974,0.9178,16.125,20.5,33.5,48.75,73,157.625,220.875,0.456,0.632,1.082,1.468,1.5,2.28,7.634,13.096,17.904,1926.6625,1889.87,1862.365,1.5746,3.5521,5.0814
2014-06-17,1941.5,0.2582,0.297,0.5698,-0.1286,-0.4614,-0.4487,-0.3976,0.1548,0.8179,1.015,1.028,1.041,1.225,1.702,1.689,2.346,2.711,2.997,3.935,3.148,4.382,6.427,18.62,0.9157,0.9245,0.9135,0.9436,13.25,20,32.5,49.125,72.25,156,221.875,0.31,0.566,0.936,1.212,1.216,1.898,7.654,13.322,17.734,1922.2125,1887.49,1860.615,1.0034,2.8615,4.3472
2014-06-16,1936.5,0.03874,0.3108,-0.3858,-0.7178,-0.705,-0.6541,-0.1032,0.5582,0.7544,0.7675,0.7806,0.9645,1.44,1.427,2.082,2.447,2.732,3.667,2.882,3.294,2.841,5.33,18.64,0.6388,0.5627,0.9063,0.9369,12.375,20.25,32.875,49.125,72.25,153.5,221.875,0.348,0.64,1.216,1.354,0.99,1.802,7.582,13.282,18.042,1919.25,1885.86,1859.4425,0.8988,2.6852,4.1441
2014-06-13,1935.75,0.272,-0.4244,-0.7562,-0.7435,-0.6926,-0.1419,0.5193,0.7154,0.7285,0.7416,0.9254,1.401,1.388,2.043,2.407,2.692,3.627,2.842,3.254,3.669,2.801,5.29,18.88,0.4801,0.623,0.8955,0.9581,16.75,18.125,32.875,51,74,153.5,222.25,0.454,0.718,1.136,1.3,1.076,1.802,7.838,13.244,18.422,1916.1625,1884.79,1858.4625,1.0222,2.7037,4.1587
2014-06-12,1930.5,-0.6944,-1.025,-1.013,-0.9619,-0.4127,0.2467,0.4422,0.4553,0.4684,0.6517,1.126,1.113,1.766,2.129,2.414,3.346,2.563,2.974,3.387,2.4,2.809,5.247,16.7,0.5731,0.5092,0.9653,0.9739,17.75,19,28.5,50,76.875,153.5,222.25,0.572,0.834,1.092,1.146,1.32,1.822,7.812,13.532,18.54,1912.7375,1883.735,1857.49,0.9286,2.4826,3.9306
2014-06-11,1944,-0.3332,-0.3205,-0.2693,0.2837,0.9477,1.145,1.158,1.171,1.356,1.833,1.82,2.478,2.843,3.13,4.068,3.281,3.694,4.11,3.116,2.626,4.264,5.868,17,0.6584,0.549,0.9494,0.9746,10.625,15.125,26.75,51.25,92.5,153.5,222.25,0.554,0.932,1.372,1.396,1.744,2.148,7.762,13.604,19.118,1910.475,1882.68,1856.5275,1.7548,3.2571,4.7116
2014-06-10,1950.5,0.01282,0.06413,0.619,1.285,1.483,1.496,1.509,1.695,2.174,2.16,2.82,3.187,3.475,4.416,3.626,4.041,4.458,3.461,2.97,3.051,5.404,5.919,17.87,0.7201,0.5741,0.9337,0.9657,8.875,20.125,29.25,50.625,93.25,153.5,222.25,0.57,1.056,1.206,1.328,2.084,2.142,7.92,14.11,19.572,1907.9875,1881.09,1855.45,2.2281,3.6899,5.1227
2014-06-09,1950.25,0.0513,0.6061,1.272,1.47,1.483,1.496,1.681,2.161,2.147,2.807,3.174,3.462,4.403,3.613,4.027,4.445,3.448,2.956,3.038,4.097,5.963,6.397,19.17,0.8952,0.6935,0.892,0.962,10.375,20.875,33,49,89.25,153.5,222.25,0.53,1.064,1.108,1.3,1.656,2.098,7.672,13.634,19.176,1905.1,1879.09,1854.36,2.37,3.7869,5.1711
2014-06-06,1949.25,0.5546,1.22,1.418,1.431,1.444,1.629,2.108,2.095,2.754,3.121,3.408,4.35,3.56,3.974,4.392,3.395,2.903,2.985,4.043,4.113,5.794,7.397,18.1,0.8091,0.6618,0.9111,0.9884,15.75,19.75,34.25,49.75,86.625,150.875,219.625,0.456,1.128,1.264,1.104,1.312,2.522,7.33,13.728,19.464,1901.2625,1876.895,1853.1875,2.524,3.855,5.1836
2014-06-05,1938.5,0.6621,0.8585,0.8716,0.8847,1.069,1.545,1.532,2.188,2.553,2.838,3.774,2.988,3.4,3.816,2.825,2.336,2.417,3.469,3.538,3.428,4.262,5.482,17.84,0.6956,0.3465,0.9068,0.9739,15.375,17.625,31.125,48.75,82.25,146.5,215.25,0.382,0.962,0.97,1.078,1.09,2.22,7.652,13.692,19.728,1897.4125,1874.76,1851.845,2.1654,3.3999,4.6794
2014-06-04,1925.75,0.1951,0.2081,0.2212,0.4041,0.8774,0.8642,1.516,1.878,2.162,3.092,2.311,2.72,3.133,2.148,1.663,1.743,2.789,2.858,2.748,3.299,4.123,5.06,16.64,0.3344,0.0683,0.934,0.9749,9.25,10.75,33.625,52.25,77.625,139.625,208.375,0.392,0.96,0.822,1.126,0.906,1.894,7.602,13.572,19.624,1894.2,1873.175,1850.8375,1.6656,2.8067,4.0475
